rosbagTimestamp,header,seq,stamp,secs,nsecs,frame_id,axes,buttons
1375720281917815148,,536,,1375720281,916609223,'',"[-0.07985087484121323, -0.07262280583381653, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281925849660,,537,,1375720281,924613275,'',"[-0.0910302922129631, -0.07599590718746185, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281937781210,,538,,1375720281,936597626,'',"[-0.10603254288434982, -0.08942405134439468, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281953807554,,539,,1375720281,952634121,'',"[-0.12476127594709396, -0.09617024660110474, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281965863137,,540,,1375720281,964629505,'',"[-0.13594068586826324, -0.09954334795475006, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281989942842,,541,,1375720281,988646328,'',"[-0.1471843421459198, -0.09954334795475006, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720281993801104,,542,,1375720281,992634432,'',"[-0.1733660101890564, -0.09954334795475006, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282001914582,,543,,1375720282,647471,'',"[-0.1958533376455307, -0.11297149211168289, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282009972428,,544,,1375720282,8652049,'',"[-0.21451781690120697, -0.1398598998785019, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282017926493,,545,,1375720282,16655717,'',"[-0.2332465499639511, -0.17349451780319214, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282021913776,,546,,1375720282,20653834,'',"[-0.24824880063533783, -0.19704195857048035, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282030155879,,547,,1375720282,28660661,'',"[-0.2557017505168915, -0.23064443469047546, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282038023273,,548,,1375720282,36663993,'',"[-0.26694539189338684, -0.27436622977256775, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282045974253,,549,,1375720282,44666330,'',"[-0.27443045377731323, -0.32142898440361023, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282049898306,,550,,1375720282,48670927,'',"[-0.3080972135066986, -0.3382623493671417, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282058023067,,551,,1375720282,56708178,'',"[-0.31934085488319397, -0.361777663230896, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282065959810,,552,,1375720282,64665964,'',"[-0.33431100845336914, -0.3853251039981842, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282129985270,,553,,1375720282,128707591,'',"[-0.3118557929992676, -0.3080008327960968, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282133933678,,554,,1375720282,132708941,'',"[-0.2557017505168915, -0.19032788276672363, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282141840534,,555,,1375720282,140704389,'',"[-0.13221421837806702, -0.03561510145664215, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282150004839,,556,,1375720282,148708967,'',"[-0.09854748100042343, -0.0, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282158006975,,557,,1375720282,156723759,'',"[-0.09854748100042343, -0.0, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282161899522,,558,,1375720282,160726819,'',"[-0.09478888660669327, -0.0, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282170018294,,559,,1375720282,168711169,'',"[-0.034940481185913086, -0.0, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282178045755,,560,,1375720282,176731446,'',"[-0.0, -0.0, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282326234617,,561,,1375720282,324923303,'',"[-0.04987848922610283, -0.0, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282330182484,,562,,1375720282,328815918,'',"[-0.09478888660669327, -0.0, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282606228454,,563,,1375720282,604987425,'',"[-0.07985087484121323, -0.0, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282614238251,,564,,1375720282,612938986,'',"[-0.008726687170565128, -0.0, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282618224834,,565,,1375720282,616951393,'',"[-0.0, -0.0, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282634206171,,566,,1375720282,632967205,'',"[-0.0, -0.0, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282646213691,,567,,1375720282,644965397,'',"[-0.0, -0.0, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282654205564,,568,,1375720282,652959957,'',"[-0.0, -0.015440759249031544, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282662255906,,569,,1375720282,660981745,'',"[-0.0, -0.052448466420173645, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282670138763,,570,,1375720282,668942598,'',"[0.03490835428237915, -0.10288432240486145, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282674321910,,571,,1375720282,672986033,'',"[0.07230155915021896, -0.14997920393943787, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282682274929,,572,,1375720282,680983686,'',"[0.08354522287845612, -0.1869547814130783, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282690221019,,573,,1375720282,688986796,'',"[0.09099816530942917, -0.22393037378787994, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282698307800,,574,,1375720282,696993024,'',"[0.09475675970315933, -0.3012867569923401, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282702320359,,575,,1375720282,700990851,'',"[0.09475675970315933, -0.3517225980758667, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282710336873,,576,,1375720282,708989931,'',"[0.09475675970315933, -0.38869819045066833, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282718375354,,577,,1375720282,716992791,'',"[0.09475675970315933, -0.43913403153419495, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282726243635,,578,,1375720282,725005152,'',"[0.09475675970315933, -0.4963161051273346, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282730296833,,579,,1375720282,729007966,'',"[0.09099816530942917, -0.5198635458946228, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282738208914,,580,,1375720282,737012861,'',"[0.09475675970315933, -0.5635532140731812, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282746391928,,581,,1375720282,745016798,'',"[0.09099816530942917, -0.5837275385856628, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282754418201,,582,,1375720282,753020453,'',"[0.09099816530942917, -0.6140211820602417, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282758392135,,583,,1375720282,757011386,'',"[0.09099816530942917, -0.6240761876106262, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282766283458,,584,,1375720282,765016136,'',"[0.09099816530942917, -0.6610839366912842, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282774276208,,585,,1375720282,773025439,'',"[0.08730381727218628, -0.7081788182258606, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282782342421,,586,,1375720282,781029302,'',"[0.07981875538825989, -0.7316941022872925, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282786366891,,587,,1375720282,785028543,'',"[0.06481649726629257, -0.7417812943458557, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282794362413,,588,,1375720282,793041953,'',"[0.031149759888648987, -0.74849534034729, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282802178751,,589,,1375720282,801013086,'',"[-0.0, -0.74849534034729, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282810415059,,590,,1375720282,809030934,'',"[-0.0, -0.74849534034729, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282814335179,,591,,1375720282,813028596,'',"[-0.0, -0.74849534034729, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282822298154,,592,,1375720282,821030968,'',"[-0.0, -0.74849534034729, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282830264421,,593,,1375720282,829048015,'',"[-0.0, -0.74849534034729, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282838182566,,594,,1375720282,837027301,'',"[-0.03866695240139961, -0.74849534034729, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282842183454,,595,,1375720282,841027008,'',"[-0.08733594417572021, -0.74849534034729, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282858160923,,596,,1375720282,857040784,'',"[-0.09854748100042343, -0.7283210158348083, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282866308577,,597,,1375720282,865075092,'',"[-0.10227394849061966, -0.6106480956077576, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282870349946,,598,,1375720282,869073882,'',"[-0.10227394849061966, -0.4525943100452423, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282878306621,,599,,1375720282,877066048,'',"[-0.09478888660669327, -0.0423612967133522, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282886340426,,600,,1375720282,885073568,'',"[-0.0910302922129631, -0.0, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282898414640,,601,,1375720282,897078160,'',"[-0.07236581295728683, -0.0, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282914338628,,602,,1375720282,913098834,'',"[-0.05736355483531952, -0.0, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720282922404900,,603,,1375720282,921095868,'',"[-0.042425546795129776, -0.0, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720283621728309,,604,,1375720283,621552272,'',"[-0.042425546795129776, -0.0, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720283622983642,,605,,1375720283,621667127,'',"[-0.042425546795129776, -0.0, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720283630636120,,606,,1375720283,629387783,'',"[-0.03866695240139961, -0.0, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720283741741213,,607,,1375720283,741509502,'',"[-0.03866695240139961, -0.0, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720283742774553,,608,,1375720283,741532378,'',"[-0.03866695240139961, -0.0, 0.0, -0.0, -0.05376558378338814, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1375720283750778839,,609,,1375720283,749501602,'',"[-0.03866695240139961, -0.0, 0.0, -0.0, -0.05032823607325554, 0.0, 0.0, 0.0]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
